Cell_ID,true_label,canonical_fold,lzh_pred,wyh_pred,s0_pred,lzh_top1,lzh_margin,lzh_entropy,wyh_top1,wyh_margin,wyh_entropy,s0_top1,s0_margin,s0_entropy,Region,E/I,Segment,Section_ID,hard_bucket,n_detected,library_size,neuron_or_glial,true_family,lzh_wyh_agree,lzh_s0_agree,wyh_s0_agree,all_three_agree,all_three_different,n_experts_supporting_s0,rescue_evidence_score,js_s0_lzh,js_s0_wyh,js_lzh_wyh
2656144900503100067,DH_ex_Grpr,2,DH_ex_Gpr83,DH_ex_Gpr83,DH_ex_Grpr,0.7856010213101242,0.5712020484202489,0.5197270939691273,0.9525657510282489,0.9051315020564978,0.19089009771259882,0.42777163740101365,0.1069750290434891,1.514856938053783,1,excitatory,2,0328_M2_L,False,20,41.0,neuron,neuronal_or_other,True,False,False,False,False,1,-0.963134823010409,0.44528256100751296,0.6130347471705626,0.04734479966185623
2707604700365100101,oligodendrocyte_1,2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.43530384795841004,0.12327032468213989,1.1773130794194613,0.755890205921267,0.5406905515705319,0.6616203993622738,0.26640300925816185,0.013839643635266685,2.1811151729778246,__MISSING__,__MISSING__,__MISSING__,0415_M2_C,True,7,9.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,0.2795513685541684,0.12761874333434625,0.3040819336707143,0.14283282998868305
2707604700082100067,astrocyte_1,1,pericyte,pericyte,astrocyte_1,0.4771761284939477,0.025704240023644576,0.9959722104074061,0.5552972060410255,0.11103626830983149,0.6913193562210682,0.7446806414387205,0.5122277840729791,0.7008647507589145,__MISSING__,__MISSING__,__MISSING__,0415_M2_L,True,18,22.0,glial_non_neuronal,astrocyte,True,False,False,False,False,1,2.819315842192334,0.07808360584756856,0.08715391892799737,0.03642734987838146
2795103300233100227,DH_ex_Cpne4,3,DH_ex_Reln/Nmur2,DH_ex_Reln/Nmur2,DH_ex_Cpne4,0.704941637897979,0.5523844919767529,0.8269085782585843,0.9950117457786924,0.9900234915573849,0.03141687808366839,0.3820458151780893,0.0687322759212366,1.5138224498573665,1,excitatory,3,0610_M4_L,False,21,31.0,neuron,neuronal_or_other,True,False,False,False,False,1,-1.213981711278059,0.20792670316560252,0.5756070667178594,0.15232243988611102
2787445900161200017,pericyte,2,endothelial,endothelial,pericyte,0.595942649398909,0.39395150570003673,1.229594762939841,0.6324437739746284,0.3683098989856891,0.8841388558137193,0.8005077642034495,0.6428792661367284,0.6291875951116301,__MISSING__,__MISSING__,__MISSING__,0503_F5_T,True,32,50.0,glial_non_neuronal,vascular,True,False,False,False,False,1,2.0458371235131185,0.2831548006214598,0.22584656681615436,0.03925174993488556
2787889600277100068,meninges_2,1,meninges_1,meninges_1,meninges_2,0.6499963084901066,0.49831370584957113,1.228331935546734,0.8667558899882363,0.809627341712592,0.5528747930853777,0.4603639848054728,0.04086948499509141,1.0653970482942319,__MISSING__,__MISSING__,__MISSING__,0503_M4_C,True,11,49.0,glial_non_neuronal,meningeal,True,False,False,False,False,1,-0.8436738866530678,0.1428966726507721,0.23070789676120426,0.10957241294886633
2707604700038100142,astrocyte_2,3,astrocyte_1,astrocyte_1,astrocyte_2,0.4403564187660793,0.0887345161958904,1.2535307808114107,0.5820751874728854,0.2506383622615695,0.921453584074756,0.4450852309177609,0.09108699548436716,1.3472261446233915,__MISSING__,__MISSING__,__MISSING__,0415_M2_L,True,7,7.0,glial_non_neuronal,astrocyte,True,False,False,False,False,1,1.1514759437507096,0.03080345409007543,0.06042118485686806,0.03306603332688711
2787889600057100207,microglia,0,astrocyte_1,astrocyte_1,microglia,0.6386419409333689,0.3378841761777398,0.9112420407050245,0.6041162165842803,0.2532773003800995,0.8631419505267921,0.5016636487048921,0.25728152617704814,1.5643283564522112,__MISSING__,__MISSING__,__MISSING__,0503_M5_C,True,5,6.0,glial_non_neuronal,microglia,True,False,False,False,False,1,1.2044733395720422,0.14007985772929205,0.13560455301550314,0.008596525989582325
2787889600277100011,oligodendrocyte_progenitor_2,3,astrocyte_2,astrocyte_2,oligodendrocyte_progenitor_2,0.5703566482674575,0.267962041196611,1.124971451238531,0.762348255199826,0.5256231922897263,0.5560379234661152,0.8050912259639625,0.7174564743038001,0.7680834509177611,__MISSING__,__MISSING__,__MISSING__,0503_M4_C,True,9,21.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,2.185466389954178,0.2526213829088955,0.39061771021514935,0.07396515941980132
2795903600427100241,oligodendrocyte_progenitor_2,0,astrocyte_1,astrocyte_1,oligodendrocyte_progenitor_2,0.7564540280203012,0.5759879267826896,0.8106795956729862,0.8176214188434059,0.6354014708709583,0.4765743376938147,0.5006205126752574,0.25032923389472117,1.233596052290332,__MISSING__,__MISSING__,__MISSING__,0613_M4_T,True,21,40.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-0.0013502933075988932,0.22468081461750886,0.29395690520874995,0.03174589223211488
2787889600353100068,astrocyte_1,0,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,astrocyte_1,0.6780081891756591,0.435598635512611,0.9669136842929854,0.8202785596968409,0.6412439128327438,0.47670846551478246,0.4623412541906746,0.03194937054581637,1.0965690377509851,__MISSING__,__MISSING__,__MISSING__,0503_M4_C,True,20,29.0,glial_non_neuronal,astrocyte,True,False,False,False,False,1,-0.42425270459935205,0.06372252979992865,0.1432140360888999,0.04610715228394194
2795903600489200147,oligodendrocyte_1,1,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.5210963958090644,0.12491586475493771,1.0707932155098216,0.5064520114010926,0.030962622160135567,0.7863914458976416,0.5038248383472077,0.09971673725591068,1.1232550424854177,__MISSING__,__MISSING__,__MISSING__,0613_M5_C,True,8,13.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,1.548895326758423,0.02938176904565985,0.02877916807353114,0.02908160438867464
2707604000155100192,astrocyte_1,2,oligodendrocyte_2,oligodendrocyte_progenitor_2,astrocyte_1,0.49958901525335586,0.30391353087742234,1.3953748185232588,0.4109424295940519,0.1213294239269978,1.1582878231103206,0.4323254604464615,0.24253723621693302,1.6295865844429758,__MISSING__,__MISSING__,__MISSING__,0415_M3_T,True,14,18.0,glial_non_neuronal,astrocyte,False,False,False,False,True,1,1.4824418557385868,0.18735631590997295,0.3046376056571536,0.12707227342917618
2796212800921100093,oligodendrocyte_1,3,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.5959131735679092,0.23044800126235504,0.8717999881647794,0.8643125203368602,0.7315227541381686,0.411993496250351,0.42593626839779414,0.021475474859580568,1.3776023117590057,__MISSING__,__MISSING__,__MISSING__,0613_F4_C,True,12,33.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-0.26792688817019616,0.08146834072141966,0.19793891868047828,0.0732657074020315
2795103300377100032,astrocyte_1,2,endothelial,endothelial,astrocyte_1,0.5287746950396772,0.23426948796342034,1.1542047175178083,0.6291486300176465,0.2818670429382949,0.7755738972891457,0.3699651923404735,0.08626367617107517,2.0149878709296063,__MISSING__,__MISSING__,__MISSING__,0610_M5_L,True,8,10.0,glial_non_neuronal,astrocyte,True,False,False,False,False,1,0.8142982118807035,0.19108662633117898,0.19610207358382747,0.06513851158977811
2796212800714100218,astrocyte_1,1,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,astrocyte_1,0.37586472887353334,0.04282379165220779,1.5190078932426718,0.6436185432665161,0.4014635048094307,0.9612899194549224,0.3650773749930222,0.21647244598852716,2.1958355510632015,__MISSING__,__MISSING__,__MISSING__,0613_F3_T,True,7,11.0,glial_non_neuronal,astrocyte,True,False,False,False,False,1,1.3147862404883266,0.1788121938530468,0.28424610070763995,0.1049440176733061
2656144900238100021,oligodendrocyte_1,2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.7874826427591004,0.630578897486182,0.742529619529755,0.8823789108227172,0.7781947634801988,0.4170354264768046,0.48313457442532903,0.2352739119673366,1.5784959822374347,__MISSING__,__MISSING__,__MISSING__,0328_M2_C,True,7,13.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-0.4281865464697939,0.23383632693850517,0.33958957259855743,0.01978973010257793
2787445900550100232,oligodendrocyte_1,1,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.6034038048131305,0.3864602618238244,1.1897733860366004,0.904466698845036,0.8144213523074599,0.34079642626096235,0.49165034645477496,0.1554740925667813,1.4562783894854776,__MISSING__,__MISSING__,__MISSING__,0503_F3_C,True,12,26.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-0.30517464120595017,0.1837223305413998,0.2861474358115866,0.11724168890746565
2707737900048100169,oligodendrocyte_1,4,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.5230925480302959,0.22559156715229406,1.2465315809840616,0.7554412956812029,0.5263978979228826,0.6181461534851724,0.4565222105548038,0.2747724728359954,1.4855543430892462,__MISSING__,__MISSING__,__MISSING__,0415_F1_L,True,3,21.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,0.9165040186187154,0.11031755255231059,0.313022323251516,0.08830764903042994
2656144300172100154,alpha_motoneuron,1,gamma_motoneuron,gamma_motoneuron,alpha_motoneuron,0.9218985781487348,0.8446751335731083,0.27892132630584865,0.9644219820826316,0.9288464431944037,0.1536529245767499,0.7076848060168232,0.41658145585578443,0.6153206020723453,__MISSING__,__MISSING__,22,0328_F2_T,False,29,67.0,glial_non_neuronal,neuronal_or_other,True,False,False,False,False,1,-0.5603465918021536,0.33535362859905016,0.4065233823655309,0.006453351518855433
2726543700227100235,microglia,3,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,microglia,0.5518285145389215,0.33918435924884566,1.2467765492448153,0.7331852090193014,0.4719782789947121,0.6119553420208355,0.17744320352807683,0.05317244059058396,2.8574013144634565,__MISSING__,__MISSING__,__MISSING__,0422_M3_C,True,11,17.0,glial_non_neuronal,microglia,True,False,False,False,False,1,0.14871969700495247,0.4839865297162169,0.5652419481314424,0.11351482633813682
2787889600279100105,oligodendrocyte_1,2,oligodendrocyte_progenitor_2,oligodendrocyte_2,oligodendrocyte_1,0.485547843935366,0.07874406348095842,1.0265337501243146,0.6212862325414348,0.27229098615331415,0.7695762393419165,0.47116960515852335,0.10854928970425981,1.1753952091459334,__MISSING__,__MISSING__,__MISSING__,0503_M4_C,True,9,14.0,glial_non_neuronal,oligodendrocyte_opc,False,False,False,False,True,1,1.1793741353849758,0.16386150046936782,0.3069822131217802,0.04346635613742151
2787889600445200056,oligodendrocyte_1,1,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.8031100140885061,0.7107109074769226,0.8091744235170121,0.9825379068743928,0.9724833574358,0.10493872534361318,0.43088603984169754,0.05223860624708432,1.392992121196324,__MISSING__,__MISSING__,__MISSING__,0503_M4_L,True,19,31.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-1.512677287955305,0.198428243777599,0.3700043888752813,0.07324087409012353
2795103300164100198,oligodendrocyte_1,1,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.6904871128837416,0.39724858423899106,0.7060685635886427,0.6532847379527602,0.3172702186527723,0.6955404207392183,0.48573719426376044,0.018107970726176648,0.9363015048550295,__MISSING__,__MISSING__,__MISSING__,0610_M4_L,True,5,18.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,0.24542761645203615,0.04184104725968517,0.034474514256914585,0.004439186817371889
2656143800265100021,oligodendrocyte_progenitor_2,4,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_progenitor_2,0.8301868038758111,0.7867329296814983,0.7763923202563,0.9842221337208344,0.9691772733737309,0.0849770644192525,0.49095029971524773,0.07373389066867309,1.1558011564595714,__MISSING__,__MISSING__,__MISSING__,0328_M3_T,True,6,8.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-1.576996444922842,0.2388589134098627,0.3329014306369788,0.07073778132219855
2707604800424100111,oligodendrocyte_1,4,oligodendrocyte_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.8540782908109639,0.7341953922752188,0.5263607168502716,0.5113543082066494,0.03596782974794249,0.7601312708530811,0.3449684759739871,0.02899990145111936,1.8887647998274337,__MISSING__,__MISSING__,__MISSING__,0415_M1_C,True,17,23.0,glial_non_neuronal,oligodendrocyte_opc,False,False,False,False,True,1,0.23355032467033432,0.4647397103808896,0.16633342229988896,0.6996527810731753
2707604700091100209,DH_ex_Prkcg/Nts,1,DH_ex_Prkcg/Cck,DH_ex_Prkcg/Cck,DH_ex_Prkcg/Nts,0.6114346883170559,0.4210639681473039,1.0151058199609757,0.769417879464089,0.6454787592578057,0.7149990590166602,0.2555795292428055,0.025377452107976428,1.9620740802323715,1,excitatory,8,0415_M3_S,False,7,19.0,neuron,neuronal_or_other,True,False,False,False,False,1,-0.42657763817904226,0.25840173952558687,0.317539764615982,0.025887584425493985
2787889600092100146,oligodendrocyte_1,1,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.558576073205525,0.16567575009795454,0.9525468170056433,0.6071648041420521,0.21535405858954632,0.6786826144122596,0.4071026176282288,0.020779453030161377,1.3810548739774775,__MISSING__,__MISSING__,__MISSING__,0503_M5_C,True,6,23.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,0.8704141533092504,0.10976270960644059,0.11894280646901279,0.023026853966849132
2707604800143100159,DH_ex_Prkcg/Nts,2,DH_ex_Tac2,DH_ex_Tac2,DH_ex_Prkcg/Nts,0.716064850228642,0.5148314511653151,0.7880196739656505,0.8601647504982631,0.789018799529782,0.5089376452485861,0.2855943593064261,0.04790872706365312,2.2034140199423136,1,excitatory,8,0415_M1_L,False,17,21.0,neuron,neuronal_or_other,True,False,False,False,False,1,-0.8109829323648355,0.48224983566100954,0.5869223072109694,0.03096797504681545
2795584800484100091,meninges_3,3,meninges_1,meninges_1,meninges_3,0.6712966028605161,0.46859306601225814,0.874762193554417,0.9082715780374859,0.8233545479254685,0.33933511738269834,0.39147079426637515,0.04911124533518607,1.1043463903387936,__MISSING__,__MISSING__,__MISSING__,0610_F4_T,True,3,60.0,glial_non_neuronal,meningeal,True,False,False,False,False,1,-0.7927001750325976,0.09585739357641095,0.2970280431439843,0.10949357550085341
2795584800382100074,oligodendrocyte_1,1,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_1,0.6317784065508303,0.3569922503318031,0.9459717962303615,0.6321954683460271,0.3915768852843322,0.9258735947845382,0.4017078610845345,0.06977774803146225,1.6025577360106251,__MISSING__,__MISSING__,__MISSING__,0610_F4_L,True,13,13.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,0.3268045515522173,0.2277033015655233,0.19536992343899365,0.008837034210402626
2795584800354100082,oligodendrocyte_progenitor_2,0,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_progenitor_2,0.740894882443131,0.5169831935538179,0.7385407578341655,0.8258548787250694,0.6520714919764488,0.4657320057809147,0.6058488704087607,0.22162062119237608,0.7378528299684302,__MISSING__,__MISSING__,__MISSING__,0610_F4_S,True,10,13.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-0.015910944111051484,0.11436466247532492,0.15508113421052552,0.020467466710648436
2787889600316100081,oligodendrocyte_progenitor_2,2,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_progenitor_2,0.4755013687622597,0.03126561625096519,1.0713773194362013,0.7517994491513601,0.50456163138098,0.5680622010656845,0.5996275689436029,0.24022705434594233,0.8715449122215935,__MISSING__,__MISSING__,__MISSING__,0503_M4_C,True,21,22.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,1.2029322378418228,0.02991599180666923,0.12379363836999259,0.08081083972341646
2787445900597100100,oligodendrocyte_progenitor_2,0,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_progenitor_2,0.5792498105939264,0.26970446981415763,1.0060871698448985,0.6411834336722104,0.3538366377641967,0.8360466113872239,0.49177925395711464,0.08117981862927554,1.0941120202480201,__MISSING__,__MISSING__,__MISSING__,0503_F4_S,True,10,24.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,0.5925857985563167,0.04151314823926575,0.056261989680098365,0.010669788699777749
2656143800392200061,pericyte,4,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,pericyte,0.5333949022811674,0.2083774077069137,1.2508515184421738,0.6569153847263612,0.37353689783329025,0.844155575600333,0.40920759320631467,0.18415940026740385,1.6141070831994921,__MISSING__,__MISSING__,__MISSING__,0328_M3_L,True,12,18.0,glial_non_neuronal,vascular,True,False,False,False,False,1,0.9757639868458636,0.33947946680318575,0.39257168018292865,0.038432534839446364
2787889600486100174,oligodendrocyte_1,0,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.6718089740029082,0.47889930811514936,1.054156847489126,0.9377759501282206,0.8785750528872612,0.24794536040907206,0.5889181917848316,0.30750450374099136,1.1891012460918495,__MISSING__,__MISSING__,__MISSING__,0503_M4_T,True,5,8.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-0.1366832126038034,0.15237231515296693,0.37289385709932693,0.10216831524959892
2795103300164100027,oligodendrocyte_progenitor_2,0,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_progenitor_2,0.687986872668803,0.38259029649006726,0.6643924605141595,0.7983460786522616,0.5976517128100747,0.5100479138720776,0.5002448352415958,0.02523883369498059,0.8468717244856558,__MISSING__,__MISSING__,__MISSING__,0610_M4_L,True,7,11.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-0.2631899465357259,0.03747780754133324,0.08779113210332042,0.012952938092954714
2945606900000000826,pericyte,0,meninges_1,meninges_1,pericyte,0.4787075749987657,0.1178809561559051,1.1504211740014454,0.8528419589607685,0.7233416042456096,0.47728061099616514,0.37414990728256636,0.019460100269735214,1.2358437444159376,__MISSING__,__MISSING__,__MISSING__,0328_F1_C,True,10,14.0,glial_non_neuronal,vascular,True,False,False,False,False,1,-0.056269410326867275,0.028161050163874993,0.21865577188353688,0.12814255378017975
2656144900221100097,endothelial,0,peripheral_glia,peripheral_glia,endothelial,0.6585116974890353,0.41203988666491276,1.0113603671037332,0.986027854176509,0.9732519977104277,0.08026445693866706,0.5486747793518776,0.18251151773448593,1.113371111547015,__MISSING__,__MISSING__,__MISSING__,0328_M1_C,True,11,13.0,glial_non_neuronal,vascular,True,False,False,False,False,1,-0.584174597249862,0.10910845953444856,0.38254372755624744,0.16106767547900439
2796212800365100048,DH_ex_Tac2,1,DH_ex_Nmu/Tac2,DH_ex_Nmu/Tac2,DH_ex_Tac2,0.6641050403395211,0.3968638693449008,0.8501235033459278,0.6234338737513053,0.26280491766270947,0.7391547808172467,0.47461831858469916,0.34401706420684386,1.9018601164621376,1,excitatory,8,0613_F4_L,False,30,55.0,neuron,neuronal_or_other,True,False,False,False,False,1,1.3431591955836168,0.39931235662340736,0.35497840491529314,0.01991999027886616
2795903600266100045,alpha_motoneuron,3,beta_motoneuron,beta_motoneuron,alpha_motoneuron,0.672112609420542,0.3449126592693654,0.6375989827422576,0.9610835921234995,0.9226375588790197,0.16702953713196012,0.7974864043145831,0.6234525409867226,0.6138656096566357,__MISSING__,__MISSING__,22,0613_M4_L,False,9,13.0,glial_non_neuronal,neuronal_or_other,True,False,False,False,False,1,0.9744602336137961,0.19841744263813205,0.5350729347674201,0.11268925067642294
2795584800352200043,astrocyte_2,3,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,astrocyte_2,0.6248860801582293,0.3343680243284353,0.9609430189471927,0.5587277242490395,0.1843551553730826,0.9243038002151908,0.5522316660340096,0.37618835462962974,1.2723469474329403,__MISSING__,__MISSING__,__MISSING__,0610_F4_S,True,6,14.0,glial_non_neuronal,astrocyte,True,False,False,False,False,1,1.70837623552612,0.1746457786301149,0.1393251118304794,0.012029204787406484
2946331700000001546,oligodendrocyte_progenitor_2,3,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_progenitor_2,0.4639158934508819,0.014720175239535005,1.0104558764354787,0.5774747900538388,0.16610774377581672,0.7428436482691025,0.5595650876635789,0.3059893307328327,1.1566100190178519,__MISSING__,__MISSING__,__MISSING__,0415_F2_C,True,12,23.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,2.103864594338321,0.04852858095655575,0.124698652797431,0.03301785822753962
2946331700000002701,oligodendrocyte_1,0,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.7934660633102056,0.6041749100047498,0.6011493556462784,0.8578043431306607,0.7168787182791576,0.41797060395431546,0.546644155592846,0.13033934884561105,0.8897476753386124,__MISSING__,__MISSING__,__MISSING__,0415_F2_C,True,6,12.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-0.5776284591889722,0.1158332561560556,0.1641074647260347,0.009856201963218115
2787445900363100032,oligodendrocyte_1,4,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.6887763038515529,0.43646110559532286,0.8757552170172094,0.921818082990451,0.8569278763241287,0.3197438461222139,0.48373543356212473,0.14174276376088213,1.3829187894059591,__MISSING__,__MISSING__,__MISSING__,0503_F4_C,True,9,30.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-0.5207269899586501,0.13264353091808398,0.29926587359776574,0.0704031400961137
2707737900046100034,microglia,3,oligodendrocyte_2,oligodendrocyte_2,microglia,0.6786444007997533,0.5317267947068371,1.11172254264666,0.5884616205511215,0.3620716011035899,1.010107552429919,0.6114965558912293,0.33821847779627306,1.0403247449040427,__MISSING__,__MISSING__,__MISSING__,0415_F1_L,True,11,15.0,glial_non_neuronal,microglia,True,False,False,False,False,1,0.8870875595849551,0.19857276027071324,0.1342042256670088,0.06178762967064724
2787445900760100109,astrocyte_1,0,oligodendrocyte_1,oligodendrocyte_1,astrocyte_1,0.5876504831285302,0.2975927434813822,1.030059028934155,0.7496756543197268,0.5413267913160282,0.6814718833346984,0.3061569927365412,0.03343112220624178,2.3328207384789366,__MISSING__,__MISSING__,__MISSING__,0503_F3_T,True,7,8.0,glial_non_neuronal,astrocyte,True,False,False,False,False,1,0.025637915416866552,0.18669608855759606,0.2652070517612605,0.030767036891426566
