Cell_ID,true_label,canonical_fold,lzh_pred,wyh_pred,s0_pred,lzh_top1,lzh_margin,lzh_entropy,wyh_top1,wyh_margin,wyh_entropy,s0_top1,s0_margin,s0_entropy,Region,E/I,Segment,Section_ID,hard_bucket,n_detected,library_size,neuron_or_glial,true_family,lzh_wyh_agree,lzh_s0_agree,wyh_s0_agree,all_three_agree,all_three_different,n_experts_supporting_s0,rescue_evidence_score,js_s0_lzh,js_s0_wyh,js_lzh_wyh,group_n1,group_n2,group_n3,lzh_correct,wyh_correct,s0_correct
2795103300382100107,astrocyte_1,0,oligodendrocyte_1,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.398210171940757,0.017699970086264283,1.3625110275820131,0.43853045026758836,0.047367712635117964,1.116570750599822,0.4128160941723144,0.23397439011567356,2.127998666774947,__MISSING__,__MISSING__,__MISSING__,0610_M5_S,True,8,11.0,glial_non_neuronal,astrocyte,False,True,False,False,False,2,2.1156814437679783,0.13768083673435008,0.2009384632718874,0.03138325726404236,True,False,False,False,False,False
2787445900933100079,astrocyte_1,4,oligodendrocyte_1,astrocyte_1,astrocyte_2,0.40972515305143065,0.16679624378067973,1.5715700571674442,0.41181744235192447,0.008714753941385212,1.2350307269886927,0.38953230244030396,0.07324802033527078,1.679638598448657,__MISSING__,__MISSING__,__MISSING__,0503_F3_S,True,9,11.0,glial_non_neuronal,astrocyte,False,False,False,False,True,1,1.437755115385882,0.2724798074052384,0.3843503344093152,0.08207937811611447,False,False,True,False,True,False
2945606900000006599,endothelial,1,endothelial,astrocyte_1,MV_in_Chrna2,0.3815404592462059,0.08926792918232246,1.623523893346234,0.5147179000562859,0.10120118492834007,0.9357970562117816,0.4490632038647454,0.22510495166553804,1.7908116928083346,__MISSING__,__MISSING__,__MISSING__,0328_F1_C,True,19,29.0,glial_non_neuronal,vascular,False,False,False,False,True,1,1.8537875942932187,0.39538087321326837,0.3874467583092084,0.12298947181590537,False,False,True,True,False,False
2656143800078100083,DH_in_Npy,1,DH_in_Npy,DH_in_Npy,DH_in_Cdh3,0.9865174841851896,0.9730349741703795,0.07145191763096038,0.999999155988396,0.9999983119767918,1.264759758960005e-05,0.3621760477665273,7.701556311823232e-05,1.5395514088267177,1,inhibitory,4,0328_M3_C,False,15,40.0,neuron,neuronal_or_other,True,False,False,False,False,1,-2.1952216064535746,0.3921448814388617,0.4310222971947891,0.006768178346381526,False,True,True,True,True,False
2656143800052100323,DH_in_Npy,4,DH_in_Npy,DH_in_Npy,DH_in_Cdh3,0.9170248637967225,0.8340497333934452,0.28597634785174325,0.999968261326838,0.999936522653676,0.0003604865414282316,0.3884152064396502,0.21417757394708006,2.18770008488464,1,inhibitory,4,0328_M3_C,False,8,10.0,neuron,neuronal_or_other,True,False,False,False,False,1,-1.296597933304557,0.4961154857271633,0.6441001658444526,0.04259515798710283,False,True,True,True,True,False
2787889600348100196,MV_in_Sema5b,1,MV_in_Sema5b,MV_in_Sema5b,astrocyte_1,0.9999999940999997,0.9999999939999997,1.4175252073536734e-07,1.0,1.0,-0.0,0.6888447478518476,0.5708292230167182,1.2625824487474988,4,inhibitory,15,0503_M4_C,False,12,17.0,neuron,neuronal_or_other,True,False,False,False,False,1,-0.5116080463267795,0.9291057777046224,0.929105841749237,2.950000006277528e-09,False,True,True,True,True,False
2945606900000003404,pericyte,3,microglia,microglia,microglia,0.8935149359783721,0.8527676306801688,0.553660336886619,0.9765657582397922,0.9559524506800618,0.12193630570807225,0.6539869412187932,0.5286177804651737,1.233647189110557,__MISSING__,__MISSING__,__MISSING__,0328_F1_C,True,6,7.0,glial_non_neuronal,vascular,True,True,True,True,False,3,-0.28867114807167343,0.07738097277170268,0.1550833241843971,0.030960387499116917,True,False,False,False,False,False
2787445900583100189,MV_in_Gabra1,2,MV_in_Gabra1,MV_in_Gabra1,MV_in_Gm26673,0.9999846457175458,0.999973456471945,0.00019547301619791645,1.0,1.0,-0.0,0.6207839604461106,0.42571239055101573,1.0677090392981108,4,inhibitory,16,0503_F3_C,False,28,59.0,neuron,neuronal_or_other,True,False,False,False,False,1,-0.9519039133355374,0.7044653875721291,0.7045443793913723,7.677183742337391e-06,False,True,True,True,True,False
2795584800226100152,DH_in_Cdh3,0,DH_in_Cdh3,DH_in_Cdh3,DH_in_Pdyn,0.9856091211995845,0.9713898006349795,0.07634893359573243,0.9990924842018081,0.9981849684036161,0.007264070166299081,0.2974101018487158,0.04634404554161081,1.8434424525430841,1,inhibitory,10,0610_F3_C,False,28,60.0,neuron,neuronal_or_other,True,False,False,False,False,1,-2.048284099405638,0.5510198918920062,0.570618622374276,0.005205820190581123,False,True,True,True,True,False
2656143800153100293,DH_in_Npy,3,DH_in_Npy,DH_in_Npy,DM_ex_Zfhx3,0.9959093965378296,0.9918187988756594,0.026576818189981984,0.9999655003890205,0.9999310007780411,0.00038896742543821714,0.16404845463061116,0.01356554127175999,3.0304381605149984,1,inhibitory,4,0328_M3_C,False,4,5.0,neuron,neuronal_or_other,True,False,False,False,False,1,-2.187788074093426,0.8968607598075795,0.9069306407527861,0.0019216896619760628,False,True,True,True,True,False
2707737900101100075,DH_ex_Maf/Slc17a8,1,DH_ex_Maf/Cck,DH_ex_Maf/Cck,DH_ex_Maf/Cck,0.9461466250619929,0.920006726964101,0.26214842843129427,0.9640594741376968,0.9452418565744468,0.18867230197613216,0.3131424231129925,0.10143735498678577,2.0083368996620625,1,excitatory,10,0415_F1_L,False,34,70.0,neuron,neuronal_or_other,True,True,True,True,False,3,-1.6840335678797826,0.42046917333713385,0.44781928121156717,0.009758525371343238,True,False,False,False,False,False
2707737900007100130,oligodendrocyte_2,0,oligodendrocyte_progenitor_2,oligodendrocyte_1,oligodendrocyte_1,0.5482541848710858,0.16060384894906804,0.9774577925274229,0.5340983597757138,0.07697010242303137,0.7382671998747358,0.5239900323875554,0.1489808865157401,1.122736592668714,__MISSING__,__MISSING__,__MISSING__,0415_F1_S,True,7,10.0,glial_non_neuronal,oligodendrocyte_opc,False,False,True,False,False,2,1.5431732704645544,0.02993613086231634,0.03889897137181673,0.03420528041238378,True,False,False,False,False,False
2796212800882100020,DH_ex_Reln/Nmur2,1,DH_ex_Reln/Nmur2,DH_ex_Reln/Nmur2,DH_ex_Tac2,0.9890955104943874,0.9781910267887751,0.06011774716142167,0.9999876821378032,0.9999753642756064,0.0001515645685196841,0.4020317342784312,0.15847616368323936,1.8325246732586908,1,excitatory,3,0613_F3_C,False,15,24.0,neuron,neuronal_or_other,True,False,False,False,False,1,-1.723759912425248,0.5566397698121869,0.5562857349832909,0.005410730147766077,False,True,True,True,True,False
2795103300182100065,oligodendrocyte_progenitor_1,2,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,0.9102238086376636,0.8560411194255642,0.42595596880014336,0.9909643392903281,0.9862678944361183,0.06228859541173265,0.8096053745027835,0.7268229082264656,0.8783809545314747,__MISSING__,__MISSING__,__MISSING__,0610_M4_C,True,9,16.0,glial_non_neuronal,oligodendrocyte_opc,True,True,True,True,False,3,0.24673309875627608,0.0536683511173451,0.08676937256393807,0.031051864070107637,True,False,False,False,False,False
2656144300141100022,DH_ex_Gpr83,3,DH_ex_Gpr83,DH_ex_Gpr83,DH_ex_Tac2,0.8668386943854378,0.7336773945708761,0.3923524649294942,0.9917723812454796,0.9835447624909592,0.04768837673020471,0.1626870801184096,0.031553978209406836,2.6498419020036423,1,excitatory,2,0328_F2_L,False,7,10.0,neuron,neuronal_or_other,True,False,False,False,False,1,-1.638515621037471,0.8579976532525285,0.8782928887362668,0.05108764222190017,False,True,True,True,True,False
2707737900086100132,oligodendrocyte_progenitor_2,0,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_1,0.5819340364848917,0.35740702259840096,1.2194786035473153,0.7405703685296392,0.4815820735200004,0.5764828411118238,0.4701320872472511,0.01435905106393065,1.0867539010790448,__MISSING__,__MISSING__,__MISSING__,0415_F1_L,True,10,41.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,-0.02074247120061723,0.10253220888950546,0.0825885526217422,0.10280278426918939,False,True,True,True,True,False
2726544600456100095,MV_in_Gabra1,3,MV_in_Gabra1,MV_in_Gabra1,DH_ex_Maf/Cck,0.9999999940999997,0.9999999939999997,1.4175252073536734e-07,1.0,1.0,-0.0,0.19122855249488177,0.015742724573115707,2.910189008350627,4,inhibitory,16,0422_F1_L,False,9,15.0,neuron,neuronal_or_other,True,False,False,False,False,1,-2.1959658151726114,0.9502706630640764,0.9502707385815703,2.950000006277528e-09,False,True,True,True,True,False
2795103300193100190,oligodendrocyte_progenitor_2,3,endothelial,endothelial,endothelial,0.899815440757717,0.8699083150514028,0.5292130991971685,0.9877888182082621,0.9798841146814672,0.07878200189205611,0.8118214647302446,0.7604428861376652,0.8452760341694898,__MISSING__,__MISSING__,__MISSING__,0610_M4_L,True,7,8.0,glial_non_neuronal,oligodendrocyte_opc,True,True,True,True,False,3,0.3365930230275017,0.039452241151354726,0.07613497846807477,0.03806005451816394,True,False,False,False,False,False
2726562700118100166,endothelial,1,astrocyte_1,astrocyte_1,astrocyte_1,0.5769182314451341,0.19991414858913925,0.8846093781539762,0.8240546434762973,0.6745179426043135,0.560429651305052,0.5602634511270113,0.45953802920213305,1.7769039705389442,__MISSING__,__MISSING__,__MISSING__,0422_F2_C,True,6,9.0,glial_non_neuronal,vascular,True,True,True,True,False,3,1.2291419028388408,0.2570683951417984,0.20310723515010423,0.05630391355081304,True,False,False,False,False,False
2796212800627100042,oligodendrocyte_progenitor_2,2,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_1,0.553489466063159,0.33265366640954563,1.2244102150272163,0.9169824637632846,0.8508192024433159,0.3406097748321651,0.5817259691697357,0.4222877132228531,1.4742343340795565,__MISSING__,__MISSING__,__MISSING__,0613_F4_T,True,6,9.0,glial_non_neuronal,oligodendrocyte_opc,True,True,True,True,False,3,0.528536968434027,0.047838064734070714,0.14725327143979067,0.1542137603542853,True,False,False,False,False,False
2787889600094100080,astrocyte_1,1,astrocyte_1,astrocyte_1,MV_in_Gabra1,0.9623072872122748,0.9490407130913889,0.23105956984571557,0.9984559326348035,0.9969683072852796,0.011859865307246292,0.5502745129733716,0.3714462753527568,1.4410430400864982,__MISSING__,__MISSING__,__MISSING__,0503_M5_C,True,39,80.0,glial_non_neuronal,astrocyte,True,False,False,False,False,1,-1.0193643241945027,0.6492907786292379,0.6571658446267095,0.016738665054762288,False,True,True,True,True,False
2946331700000013341,MV_in_Sema5b,2,MV_in_Sema5b,MV_in_Sema5b,oligodendrocyte_1,0.9999999940999997,0.9999999939999997,1.4175252073536734e-07,1.0,1.0,-0.0,0.32445873068164305,0.1445276307789312,2.2174907351653355,4,inhibitory,15,0415_F2_S,False,12,12.0,neuron,neuronal_or_other,True,False,False,False,False,1,-1.8051801306242306,0.6365553361203974,0.6365554072247785,2.950000006277528e-09,False,True,True,True,True,False
2787445900268100092,endothelial,3,endothelial,endothelial,MV_in_Gabra1,0.696572731783354,0.5612389853947687,1.0140207508387282,0.7894188774178452,0.6217620607318712,0.6554312833780317,0.22082841658628805,0.008639777091966505,2.486051634349352,__MISSING__,__MISSING__,__MISSING__,0503_F5_L,True,11,16.0,glial_non_neuronal,vascular,True,False,False,False,False,1,-0.6812569677128614,0.5213593409632014,0.5353308244848588,0.04131687564293613,False,True,True,True,True,False
2796212800716100234,MV_in_Gabra1,1,MV_in_Gabra1,MV_in_Gabra1,DH_in_Cdh3,0.9999999940999997,0.9999999939999997,1.4175252073536734e-07,1.0,1.0,-0.0,0.19328246213809738,0.000972092144282316,2.7231950038068673,4,inhibitory,16,0613_F3_T,False,8,10.0,neuron,neuronal_or_other,True,False,False,False,False,1,-2.240785909972304,0.8194380383425511,0.8194381112450755,2.950000006277528e-09,False,True,True,True,True,False
2707604000038100061,oligodendrocyte_1,4,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.32874537297845474,0.04859815023974079,1.599238144332949,0.6067210205167415,0.4024776466374117,1.00691373956888,0.43335724340446835,0.09190502669803685,1.4611235792832007,__MISSING__,__MISSING__,__MISSING__,0415_M3_L,True,8,11.0,glial_non_neuronal,oligodendrocyte_opc,True,True,True,True,False,3,0.9244471061316767,0.138535401092931,0.09905287875397688,0.13831398721983731,True,False,False,False,False,False
2796212800977100222,MV_ex_Syt2,3,MV_ex_Syt2,MV_ex_Syt2,MV_in_Gabra1,0.9999999940999997,0.9999999939999997,1.4175252073536734e-07,1.0,1.0,-0.0,0.6685766349392265,0.5271313964190696,1.1635865710515731,4,excitatory,14,0613_F3_C,False,21,46.0,neuron,neuronal_or_other,True,False,False,False,False,1,-0.6442049909791915,0.7639542123303147,0.7639542721733136,2.950000006277528e-09,False,True,True,True,True,False
2787445900090100096,astrocyte_1,1,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0.49700578709804455,0.1017082939629031,1.1501308757400879,0.6230220865300476,0.25006179427447534,0.6884400480477869,0.6029493333358247,0.3392318668765846,1.0779912843075634,__MISSING__,__MISSING__,__MISSING__,0503_F5_T,True,15,33.0,glial_non_neuronal,astrocyte,True,True,True,True,False,3,1.8823649056705933,0.046856482158141206,0.06794102943549304,0.05065247354786101,True,False,False,False,False,False
2787889600195100078,DH_in_Cdh3,4,DH_in_Cdh3,DH_in_Cdh3,DH_ex_Tac2,0.7389152924658406,0.4778305907316815,0.5741885637486447,0.9885945582101074,0.9771891164202149,0.0623642732216486,0.33680444030960627,0.1383196983284914,2.453721501126683,1,inhibitory,10,0503_M5_T,False,22,30.0,neuron,neuronal_or_other,True,False,False,False,False,1,-0.8438736463651743,0.8415066171910707,0.8383852850157008,0.11514417055298133,False,True,True,True,True,False
2796212800110100105,M_ex_Vsx2,0,M_ex_Vsx2,M_ex_Vsx2,MV_in_Sema5b,0.99204592233715,0.9840918504743001,0.04637304381955751,0.9999996857909018,0.9999993715818037,5.018926964504924e-06,0.2710008453423926,0.06127949056937318,2.41259554981041,3,excitatory,20,0613_F5_S,False,5,5.0,neuron,neuronal_or_other,True,False,False,False,False,1,-2.0293062980530516,0.8912810651054912,0.8912842105027763,0.003986125323292064,False,True,True,True,True,False
2707604800404100223,DH_ex_Prkcg/Rxfp1,1,DH_ex_Prkcg/Rxfp1,DH_ex_Prkcg/Rxfp1,DH_ex_Prkcg/Cck,0.9513714234836352,0.9147949739038012,0.22305832593323285,0.9999260299239943,0.9998579841943172,0.0007981966515207915,0.41127831614603927,0.2154151661318803,1.7810158242786107,1,excitatory,6,0415_M1_C,False,33,96.0,neuron,neuronal_or_other,True,False,False,False,False,1,-1.4372494009368033,0.6059351522467162,0.6150749432791542,0.024392628603012497,False,True,True,True,True,False
2656144900185100150,microglia,4,microglia,microglia,astrocyte_1,0.40033527051343193,0.03419810348815616,1.408508706855005,0.5382261932953877,0.08366099952979794,0.7326489871542132,0.6607348078668822,0.545994634859828,1.2298535345965134,__MISSING__,__MISSING__,__MISSING__,0328_M2_C,True,16,27.0,glial_non_neuronal,microglia,True,False,False,False,False,1,2.9609053615598597,0.17451701439237474,0.26418824512978,0.11134304147296234,False,True,True,True,True,False
2945606900000003322,MV_ex_Shox2,0,MV_ex_Shox2,MV_ex_Shox2,M_ex_Vsx2/Shox2,0.9999997479173433,0.9999995491925815,4.303378625531641e-06,1.0,1.0,-0.0,0.5876787261897551,0.2567563151750623,1.0180363742851284,4,excitatory,18,0328_F1_C,False,23,59.0,neuron,neuronal_or_other,True,False,False,False,False,1,-1.4646319475380971,0.4615608377427124,0.4615635705896212,1.2604133979428156e-07,False,True,True,True,True,False
2795903600380200032,oligodendrocyte_2,1,oligodendrocyte_2,oligodendrocyte_2,oligodendrocyte_progenitor_2,0.5718648082175265,0.2810530532918891,1.167451500780318,0.8418753995069825,0.6851719624243108,0.44736927703012264,0.6811296008560335,0.4102505111989835,0.8495346806529873,__MISSING__,__MISSING__,__MISSING__,0613_M5_T,True,8,9.0,glial_non_neuronal,oligodendrocyte_opc,True,False,False,False,False,1,0.9131700420871545,0.13644141159145762,0.25935791745710496,0.09785977866619384,False,True,True,True,True,False
2656143800418100283,DM_ex_Zfhx3,2,DM_ex_Zfhx3,DM_ex_Zfhx3,astrocyte_1,0.9999999940999997,0.9999999939999997,1.4175252073536737e-07,1.0,1.0,-0.0,0.5414059768304991,0.3194984980718497,1.6612167468025605,2,excitatory,11,0328_M3_L,False,18,23.0,neuron,neuronal_or_other,True,False,False,False,False,1,-1.274247491345735,0.5823636200681169,0.5823636881902469,2.950000006277528e-09,False,True,True,True,True,False
2787445900398100118,pericyte,0,astrocyte_1,astrocyte_1,astrocyte_1,0.46927791818266223,0.15581540429307356,1.3645834280927835,0.49111676451106717,0.049752442358269366,0.9655861890668033,0.33946108574223716,0.10506702667893886,1.8467883473471285,__MISSING__,__MISSING__,__MISSING__,0503_F4_C,True,14,27.0,glial_non_neuronal,vascular,True,True,True,True,False,3,1.472515216395455,0.09119261349360668,0.16318340788658536,0.04282654322837162,True,False,False,False,False,False
2945606900000016911,MV_in_Sema5b,3,MV_in_Sema5b,MV_in_Sema5b,oligodendrocyte_progenitor_2,0.9999999940999997,0.9999999939999997,1.4175252073536734e-07,1.0,1.0,-0.0,0.5935722221485135,0.37231924802818744,1.290523541746738,4,inhibitory,15,0328_F1_T,False,10,19.0,neuron,neuronal_or_other,True,False,False,False,False,1,-1.1139678938511473,0.9907702493425343,0.9907703136752581,2.950000006277528e-09,False,True,True,True,True,False
2946331700000003596,microglia,0,oligodendrocyte_progenitor_2,oligodendrocyte_2,oligodendrocyte_2,0.3989214489605736,0.03350231048343277,1.205756815652253,0.4877684241332971,0.14446628494766645,1.0524539868918905,0.3993508684950762,0.04769295368585652,1.5086416205569062,__MISSING__,__MISSING__,__MISSING__,0415_F2_C,True,10,14.0,glial_non_neuronal,microglia,False,False,True,False,False,2,1.3294156310153868,0.132638518773667,0.14650072550786533,0.01625482620719263,True,False,False,False,False,False
2656144900535100149,astrocyte_2,0,oligodendrocyte_1,oligodendrocyte_1,oligodendrocyte_1,0.5519671168589863,0.22652282334275475,1.077340044047823,0.7314244116261129,0.5016100433336731,0.7169407202232544,0.4055638726477462,0.2449673163691071,2.382290916698241,__MISSING__,__MISSING__,__MISSING__,0328_M1_L,True,5,6.0,glial_non_neuronal,astrocyte,True,True,True,True,False,3,0.8735945391360406,0.21901688662248692,0.22870090991431377,0.034165839294052903,True,False,False,False,False,False
2796212800305100059,astrocyte_1,4,astrocyte_1,astrocyte_1,astrocyte_2,0.8380929929640749,0.742575138671725,0.6439003027050558,0.9965588584317292,0.995219061696742,0.02840659440522563,0.7508272076681506,0.5263163671223984,0.71481994673148,__MISSING__,__MISSING__,__MISSING__,0613_F5_L,True,8,9.0,glial_non_neuronal,astrocyte,True,False,False,False,False,1,-0.17630687585898555,0.3716927432121291,0.570218470506244,0.07765249835015704,False,True,True,True,True,False
2795103300345100017,oligodendrocyte_progenitor_2,3,oligodendrocyte_progenitor_2,oligodendrocyte_1,oligodendrocyte_1,0.5307140159334336,0.09209098123034809,0.8606833105970819,0.5294218466075027,0.05929066545568468,0.6957381564437468,0.5548805309607033,0.1403558252151188,0.8604193590122617,__MISSING__,__MISSING__,__MISSING__,0610_M5_S,True,4,18.0,glial_non_neuronal,oligodendrocyte_opc,False,False,True,False,False,2,1.674753752573811,0.01701439699902189,0.015592752400265171,0.018895616641868358,False,False,True,True,False,False
2795584800448100083,endothelial,0,astrocyte_1,astrocyte_1,MV_in_Gabra1,0.8513492865684487,0.7616128083692967,0.5943536514708476,0.9360875847905804,0.8766089011795996,0.2569347297107974,0.5479559579848569,0.4268982732376165,1.8943958645521386,__MISSING__,__MISSING__,__MISSING__,0610_F4_T,True,10,15.0,glial_non_neuronal,vascular,True,False,False,False,False,1,-0.27664939262981547,0.6435592858988262,0.6716938153740347,0.02643946389044343,True,False,False,False,False,False
2795103300178100211,DH_ex_Sox5,0,DH_ex_Sox5,DH_ex_Sox5,astrocyte_1,0.9865264357955124,0.973052877391025,0.07141348725480716,0.9999908984922825,0.999981796984565,0.00011474330780318398,0.17729674027556866,0.08090185283023382,3.033476968539791,1,excitatory,5,0610_M4_C,False,5,5.0,neuron,neuronal_or_other,True,False,False,False,False,1,-1.9499655143448802,0.9198411802032902,0.9196331001716146,0.006719753678797823,False,True,True,True,True,False
2795903600481100179,DH_in_Pdyn/Gal,0,DH_in_Pdyn/Gal,DH_in_Pdyn/Gal,DH_in_Pdyn,0.9999999940999997,0.9999999939999997,1.4175252073536737e-07,1.0,1.0,-0.0,0.6876024696378201,0.41640254722006975,0.8196830320445884,1,inhibitory,5,0613_M4_T,False,20,31.0,neuron,neuronal_or_other,True,False,False,False,False,1,-0.9802012688685613,0.5246843974687831,0.5246844516502834,2.950000006277528e-09,False,True,True,True,True,False
2787889600023100227,DH_in_Cdh3,1,DH_in_Cdh3,DH_in_Cdh3,MV_in_Gm26673,0.9074845764151309,0.8149691586302623,0.30831941174338323,0.9995474505067078,0.9990949010134156,0.0039373557801022745,0.4101093846527957,0.17196089018306102,1.7734043648866442,1,inhibitory,10,0503_M5_C,False,19,32.0,neuron,neuronal_or_other,True,False,False,False,False,1,-1.3888690280240763,0.7122759376430559,0.7296802980836485,0.04602357196609873,False,True,True,True,True,False
